cveid,year,hash,desc,link,publishedDate
179,2013,243d516cea9d3caa5a8267b12d2f577dcb24193b,"The boot-from-volume feature in OpenStack Compute (Nova) Folsom and Essex, when using nova-volumes, allows remote authenticated users to boot from other users' volumes via a volume id in the block_device_mapping parameter.",http://github.com/openstack/nova/commit/243d516cea9d3caa5a8267b12d2f577dcb24193b,2013-02-13T16:55Z
179,2013,317cc0af385536dee43ef2addad50a91357fc1ad,"The boot-from-volume feature in OpenStack Compute (Nova) Folsom and Essex, when using nova-volumes, allows remote authenticated users to boot from other users' volumes via a volume id in the block_device_mapping parameter.",http://github.com/openstack/nova/commit/317cc0af385536dee43ef2addad50a91357fc1ad,2013-02-13T16:55Z
182,2013,22531545514043e04633e1c015c7540b9de9dbe4,"Integer signedness error in the archive_write_zip_data function in archive_write_set_format_zip.c in libarchive 3.1.2 and earlier, when running on 64-bit machines, allows context-dependent attackers to cause a denial of service (crash) via unspecified vectors, which triggers an improper conversion between unsigned and signed types, leading to a buffer overflow.",http://github.com/libarchive/libarchive/commit/22531545514043e04633e1c015c7540b9de9dbe4,2013-09-30T22:55Z
183,2013,37d4d96bf88c2bf3e7e9511b5e321cf4bed364b7,"store/swift.py in OpenStack Glance Essex (2012.1), Folsom (2012.2) before 2012.2.3, and Grizzly, when in Swift single tenant mode, logs the Swift endpoint's user name and password in cleartext when the endpoint is misconfigured or unusable, allows remote authenticated users to obtain sensitive information by reading the error messages.",http://github.com/openstack/glance/commit/37d4d96bf88c2bf3e7e9511b5e321cf4bed364b7,2013-02-24T21:55Z
183,2013,96a470be64adcef97f235ca96ed3c59ed954a4c1,"store/swift.py in OpenStack Glance Essex (2012.1), Folsom (2012.2) before 2012.2.3, and Grizzly, when in Swift single tenant mode, logs the Swift endpoint's user name and password in cleartext when the endpoint is misconfigured or unusable, allows remote authenticated users to obtain sensitive information by reading the error messages.",http://github.com/openstack/glance/commit/96a470be64adcef97f235ca96ed3c59ed954a4c1,2013-02-24T21:55Z
183,2013,e96273112b5b5da58d970796b7cfce04c5030a89,"store/swift.py in OpenStack Glance Essex (2012.1), Folsom (2012.2) before 2012.2.3, and Grizzly, when in Swift single tenant mode, logs the Swift endpoint's user name and password in cleartext when the endpoint is misconfigured or unusable, allows remote authenticated users to obtain sensitive information by reading the error messages.",http://github.com/openstack/glance/commit/e96273112b5b5da58d970796b7cfce04c5030a89,2013-02-24T21:55Z
187,2013,48856286b64e4b66ec62b94e504d0b29c1ade664,The Xen netback functionality in the Linux kernel before 3.7.8 allows guest OS users to cause a denial of service (loop) by triggering ring pointer corruption.,http://github.com/torvalds/linux/commit/48856286b64e4b66ec62b94e504d0b29c1ade664,2013-02-18T04:41Z
188,2013,7d5145d8eb2b9791533ffe4dc003b129b9696c48,Memory leak in drivers/net/xen-netback/netback.c in the Xen netback functionality in the Linux kernel before 3.7.8 allows guest OS users to cause a denial of service (memory consumption) by triggering certain error conditions.,http://github.com/torvalds/linux/commit/7d5145d8eb2b9791533ffe4dc003b129b9696c48,2013-02-18T04:41Z
199,2013,13d2b4d11d69a92574a55bfd985cfb0ca77aebdc,"The xen_iret function in arch/x86/xen/xen-asm_32.S in the Linux kernel before 3.7.9 on 32-bit Xen paravirt_ops platforms does not properly handle an invalid value in the DS segment register, which allows guest OS users to gain guest OS privileges via a crafted application.",http://github.com/torvalds/linux/commit/13d2b4d11d69a92574a55bfd985cfb0ca77aebdc,2013-03-01T12:37Z
205,2013,19dc507c2fccb378be2a44a762edf6c1e7afa334,Cross-site scripting (XSS) vulnerability in the Twitter widget in Elgg before 1.7.17 and 1.8.x before 1.8.13 allows remote attackers to inject arbitrary web script or HTML via the params[twitter_username] parameter to action/widgets/save.,http://github.com/Elgg/Elgg/commit/19dc507c2fccb378be2a44a762edf6c1e7afa334#L0R11,2014-02-02T20:55Z
205,2013,a74a88501c41e89c8bcd7fc650ae2f8cc0a5003d,Cross-site scripting (XSS) vulnerability in the Twitter widget in Elgg before 1.7.17 and 1.8.x before 1.8.13 allows remote attackers to inject arbitrary web script or HTML via the params[twitter_username] parameter to action/widgets/save.,http://github.com/Elgg/Elgg/commit/a74a88501c41e89c8bcd7fc650ae2f8cc0a5003d#L2L21,2014-02-02T20:55Z
208,2013,2d746ee9083c184f1234d8fed311e89bdd1b39e5,"Cross-site scripting (XSS) vulnerability in Plupload.as in Moxiecode plupload before 1.5.5, as used in WordPress before 3.5.1 and other products, allows remote attackers to inject arbitrary web script or HTML via the id parameter.",http://github.com/moxiecode/plupload/commit/2d746ee9083c184f1234d8fed311e89bdd1b39e5,2013-07-08T20:55Z
220,2013,b3f456a8ceefac6e9f2e9acc2ea0c159d412b595,"The init_nss_hash function in exec/totemcrypto.c in Corosync 2.0 before 2.3 does not properly initialize the HMAC key, which allows remote attackers to cause a denial of service (crash) via a crafted packet.",http://github.com/corosync/corosync/commit/b3f456a8ceefac6e9f2e9acc2ea0c159d412b595,2014-06-06T14:55Z
226,2013,ffa87887ee0517793df7541629a470e331f9fe60,"darkfish.js in RDoc 2.3.0 through 3.12 and 4.x before 4.0.0.preview2.1, as used in Ruby, does not properly generate documents, which allows remote attackers to conduct cross-site scripting (XSS) attacks via a crafted URL.",http://github.com/rdoc/rdoc/commit/ffa87887ee0517793df7541629a470e331f9fe60,2013-03-01T05:40Z
232,2013,6f237e4c9fab649d3750482514f0fde76c56ab30,"rack/file.rb (Rack::File) in Rack 1.5.x before 1.5.2 and 1.4.x before 1.4.5 allows attackers to access arbitrary files outside the intended root directory via a crafted PATH_INFO environment variable, probably a directory traversal vulnerability that is remotely exploitable, aka ""symlink path traversals.""",http://github.com/rack/rack/commit/6f237e4c9fab649d3750482514f0fde76c56ab30,2013-02-08T20:55Z
233,2013,0cd7e9aa397f8ebb3b8481d67dbac8b4863a7f07,"Rack::Session::Cookie in Rack 1.5.x before 1.5.2, 1.4.x before 1.4.5, 1.3.x before 1.3.10, 1.2.x before 1.2.8, and 1.1.x before 1.1.6 allows remote attackers to guess the session cookie, gain privileges, and execute arbitrary code via a timing attack involving an HMAC comparison function that does not run in constant time.",http://github.com/rack/rack/commit/0cd7e9aa397f8ebb3b8481d67dbac8b4863a7f07,2013-02-08T20:55Z
233,2013,9a81b961457805f6d1a5c275d053068440421e11,"Rack::Session::Cookie in Rack 1.5.x before 1.5.2, 1.4.x before 1.4.5, 1.3.x before 1.3.10, 1.2.x before 1.2.8, and 1.1.x before 1.1.6 allows remote attackers to guess the session cookie, gain privileges, and execute arbitrary code via a timing attack involving an HMAC comparison function that does not run in constant time.",http://github.com/rack/rack/commit/9a81b961457805f6d1a5c275d053068440421e11,2013-02-08T20:55Z
235,2013,7da792fbd40c0e6eae1ee093aa00e0b177bd2ebc,"manifests/base.pp in the puppetlabs-cinder module, as used in PackStack, uses world-readable permissions for the (1) cinder.conf and (2) api-paste.ini configuration files, which allows local users to read OpenStack administrative passwords by reading the files.",http://github.com/puppetlabs/puppetlabs-cinder/commit/7da792fbd40c0e6eae1ee093aa00e0b177bd2ebc,2013-03-08T21:55Z
236,2013,56c0f040056d6ad8693b20cfd3351367c2ffeabc,"The Privileges portion of the web GUI and the XMLRPC API in Apache VCL 2.3.x before 2.3.2, 2.2.x before 2.2.2 and 2.1 allow remote authenticated users with nodeAdmin, manageGroup, resourceGrant, or userGrant permissions to gain privileges, cause a denial of service, or conduct cross-site scripting (XSS) attacks by leveraging improper data validation.",http://github.com/apache/vcl/commit/56c0f040056d6ad8693b20cfd3351367c2ffeabc#diff-2567a5ec9705eb7ac2c984033e06189d,2018-02-21T15:29Z
237,2013,c903f0456bc69176912dee6dd25c6a66ee1aed00,"The msr_open function in arch/x86/kernel/msr.c in the Linux kernel before 3.7.6 allows local users to bypass intended capability restrictions by executing a crafted application as root, as demonstrated by msr32.c.",http://github.com/torvalds/linux/commit/c903f0456bc69176912dee6dd25c6a66ee1aed00,2013-02-18T04:41Z
239,2013,7691276b869a86c2b75631d5bede9f61e030d9d8,"OpenStack Keystone Grizzly before 2013.1, Folsom, and possibly earlier allows remote attackers to cause a denial of service (CPU and memory consumption) via a large HTTP request, as demonstrated by a long tenant_name when requesting a token.",http://github.com/openstack/keystone/commit/7691276b869a86c2b75631d5bede9f61e030d9d8,2013-04-12T22:55Z
239,2013,82c87e5638ebaf9f166a9b07a0155291276d6fdc,"OpenStack Keystone Grizzly before 2013.1, Folsom, and possibly earlier allows remote attackers to cause a denial of service (CPU and memory consumption) via a large HTTP request, as demonstrated by a long tenant_name when requesting a token.",http://github.com/openstack/keystone/commit/82c87e5638ebaf9f166a9b07a0155291276d6fdc,2013-04-12T22:55Z
244,2013,31d348947419058c43b8dfcd062e2988abd5058e,Multiple cross-site scripting (XSS) vulnerabilities in Ganglia Web before 3.5.6 allow remote attackers to inject arbitrary web script or HTML via unspecified vectors.,http://github.com/ganglia/ganglia-web/commit/31d348947419058c43b8dfcd062e2988abd5058e,2013-03-14T03:12Z
250,2013,564f7cc2a51dcd2f28ab12a13394f31be5aa3c93,"Pacemaker 1.1.10, when remote Cluster Information Base (CIB) configuration or resource management is enabled, does not limit the duration of connections to the blocking sockets, which allows remote attackers to cause a denial of service (connection blocking).",http://github.com/ClusterLabs/pacemaker/commit/564f7cc2a51dcd2f28ab12a13394f31be5aa3c93,2013-11-23T11:55Z
257,2013,77c1090f94d1b0b5186fb13a1b71b47b1343f87f,"The __skb_recv_datagram function in net/core/datagram.c in the Linux kernel before 3.8 does not properly handle the MSG_PEEK flag with zero-length data, which allows local users to cause a denial of service (infinite loop and system hang) via a crafted application.",http://github.com/torvalds/linux/commit/77c1090f94d1b0b5186fb13a1b71b47b1343f87f,2013-02-19T19:55Z
272,2013,027ef6c87853b0a9df53175063028edb4950d476,"arch/x86/include/asm/pgtable.h in the Linux kernel before 3.6.2, when transparent huge pages are used, does not properly support PROT_NONE memory regions, which allows local users to cause a denial of service (system crash) via a crafted application.",http://github.com/torvalds/linux/commit/027ef6c87853b0a9df53175063028edb4950d476,2013-02-22T00:55Z
273,2013,89d7ae34cdda4195809a5a987f697a517a2a3177,The cipso_v4_validate function in net/ipv4/cipso_ipv4.c in the Linux kernel before 3.4.8 allows local users to cause a denial of service (NULL pointer dereference and system crash) or possibly have unspecified other impact via an IPOPT_CIPSO IP_OPTIONS setsockopt system call.,http://github.com/torvalds/linux/commit/89d7ae34cdda4195809a5a987f697a517a2a3177,2013-02-22T00:55Z
274,2013,bd97120fc3d1a11f3124c7c9ba1d91f51829eb85,"The translate_desc function in drivers/vhost/vhost.c in the Linux kernel before 3.7 does not properly handle cross-region descriptors, which allows guest OS users to obtain host OS privileges by leveraging KVM guest OS privileges.",http://github.com/torvalds/linux/commit/bd97120fc3d1a11f3124c7c9ba1d91f51829eb85,2013-02-22T00:55Z
276,2013,a67adb997419fb53540d4a4f79c6471c60bc69b6,"The evm_update_evmxattr function in security/integrity/evm/evm_crypto.c in the Linux kernel before 3.7.5, when the Extended Verification Module (EVM) is enabled, allows local users to cause a denial of service (NULL pointer dereference and system crash) or possibly have unspecified other impact via an attempted removexattr operation on an inode of a sockfs filesystem.",http://github.com/torvalds/linux/commit/a67adb997419fb53540d4a4f79c6471c60bc69b6,2013-02-22T00:55Z
309,2013,0a9ab9bdb3e891762553f667066190c1d22ad62b,"The hidp_setup_hid function in net/bluetooth/hidp/core.c in the Linux kernel before 3.7.6 does not properly copy a certain name field, which allows local users to obtain sensitive information from kernel memory by setting a long name and making an HIDPCONNADD ioctl call.",http://github.com/torvalds/linux/commit/0a9ab9bdb3e891762553f667066190c1d22ad62b,2013-02-28T19:55Z
655,2013,4f948ba3afaaeb616006cbabc85906ef3254169d,Multiple cross-site scripting (XSS) vulnerabilities in Newscoop 4.x through 4.1.0 allow remote attackers to inject arbitrary web script or HTML via vectors involving the (1) language parameter to application/modules/admin/controllers/LanguagesController.php or (2) user parameter to application/modules/admin/controllers/UserController.php.,http://github.com/sourcefabric/Newscoop/commit/4f948ba3afaaeb616006cbabc85906ef3254169d,2013-02-22T00:55Z
726,2013,40f1b4a5749a621cd27c5ca39900dbcf8701969d,Cross-site scripting (XSS) vulnerability in the NewSectionPrompt function in include/tool/editing_page.php in gpEasy CMS 3.5.2 and earlier allows remote attackers to inject arbitrary web script or HTML via the section parameter in a new_section action to index.php.,http://github.com/oyejorge/gpEasy-CMS/commit/40f1b4a5749a621cd27c5ca39900dbcf8701969d,2014-03-28T15:55Z
773,2013,9899d11f654474d2d54ea52ceaa2a1f4db3abd68,"Race condition in the ptrace functionality in the Linux kernel before 3.7.5 allows local users to gain privileges via a PTRACE_SETREGS ptrace system call in a crafted application, as demonstrated by ptrace_death.",http://github.com/torvalds/linux/commit/9899d11f654474d2d54ea52ceaa2a1f4db3abd68,2013-02-18T04:41Z
815,2013,2ca39528c01a933f6689cd6505ce65bd6d68a530,"The flush_signal_handlers function in kernel/signal.c in the Linux kernel before 3.8.4 preserves the value of the sa_restorer field across an exec operation, which makes it easier for local users to bypass the ASLR protection mechanism via a crafted application containing a sigaction system call.",http://github.com/torvalds/linux/commit/2ca39528c01a933f6689cd6505ce65bd6d68a530,2013-03-22T11:59Z
1274,2013,f249555301940c6df3a2cdda13b56b5674eebc2e,"The pkinit_check_kdc_pkid function in plugins/preauth/pkinit/pkinit_crypto_openssl.c in the PKINIT implementation in the Key Distribution Center (KDC) in MIT Kerberos 5 (aka krb5) before 1.10.4 and 1.11.x before 1.11.1 does not properly handle errors during extraction of fields from an X.509 certificate, which allows remote attackers to cause a denial of service (NULL pointer dereference and daemon crash) via a malformed KRB5_PADATA_PK_AS_REQ AS-REQ request.",http://github.com/krb5/krb5/commit/f249555301940c6df3a2cdda13b56b5674eebc2e,2013-03-05T05:05Z
1275,2013,8ee70ec63931d1e38567905387ab9b1d45734d81,"The prep_reprocess_req function in do_tgs_req.c in the Key Distribution Center (KDC) in MIT Kerberos 5 (aka krb5) before 1.10.5 does not properly perform service-principal realm referral, which allows remote authenticated users to cause a denial of service (NULL pointer dereference and daemon crash) via a crafted TGS-REQ request.",http://github.com/krb5/krb5/commit/8ee70ec63931d1e38567905387ab9b1d45734d81,2013-04-19T11:44Z
1276,2013,4c023ba43c16396f0d199e2df1cfa59b88b62acc,"do_tgs_req.c in the Key Distribution Center (KDC) in MIT Kerberos 5 (aka krb5) 1.11 before 1.11.4, when a single-component realm name is used, allows remote authenticated users to cause a denial of service (daemon crash) via a TGS-REQ request that triggers an attempted cross-realm referral for a host-based service principal.",http://github.com/krb5/krb5/commit/4c023ba43c16396f0d199e2df1cfa59b88b62acc,2013-11-20T14:12Z
1277,2013,c2ccf4197f697c4ff143b8a786acdd875e70a89d,"The setup_server_realm function in main.c in the Key Distribution Center (KDC) in MIT Kerberos 5 (aka krb5) before 1.10.7, when multiple realms are configured, allows remote attackers to cause a denial of service (NULL pointer dereference and daemon crash) via a crafted request.",http://github.com/krb5/krb5/commit/c2ccf4197f697c4ff143b8a786acdd875e70a89d,2013-11-18T03:55Z
1281,2013,17a33dfd95b1a29e90db76414eb9622df9632320,Stack-based buffer overflow in the receive_tcppacket function in net_packet.c in tinc before 1.0.21 and 1.1 before 1.1pre7 allows remote authenticated peers to cause a denial of service (crash) or possibly execute arbitrary code via a large TCP packet.,http://github.com/gsliepen/tinc/commit/17a33dfd95b1a29e90db76414eb9622df9632320,2013-04-26T16:55Z
1290,2013,11909cc59e712e09b508dda729b99aeaac2b29ad,"The ""faster LJPEG decoder"" in libraw 0.13.x, 0.14.x, and 0.15.x before 0.15.4 allows context-dependent attackers to cause a denial of service (NULL pointer dereference) via a crafted photo file.",http://github.com/LibRaw/LibRaw/commit/11909cc59e712e09b508dda729b99aeaac2b29ad,2013-09-16T19:14Z
1295,2013,19dcf7b15d61b7dc1a125a367151de40df6ef175,"The Crypto.Random.atfork function in PyCrypto before 2.6.1 does not properly reseed the pseudo-random number generator (PRNG) before allowing a child process to access it, which makes it easier for context-dependent attackers to obtain sensitive information by leveraging a race condition in which a child process is created and accesses the PRNG within the same rate-limit period as another process.",http://github.com/dlitz/pycrypto/commit/19dcf7b15d61b7dc1a125a367151de40df6ef175,2013-10-26T17:55Z
1455,2013,ffadb0bcdef1e385884571670210cfd6ba351784,"pyshop before 0.7.1 uses HTTP to retrieve packages from the PyPI repository, and does not perform integrity checks on package contents, which allows man-in-the-middle attackers to execute arbitrary code via a crafted response to a download operation.",http://github.com/mardiros/pyshop/commit/ffadb0bcdef1e385884571670210cfd6ba351784,2013-08-06T02:52Z
1463,2013,7ac119cebd3b6bfe16a30fd1d5290127310a4436,Directory traversal vulnerability in the zip download functionality in QuiXplorer before 2.5.5 allows remote attackers to read arbitrary files via a .. (dot dot) in the selitems[] parameter in a download_selected action to index.php.,http://github.com/realtimeprojects/quixplorer/commit/7ac119cebd3b6bfe16a30fd1d5290127310a4436,2014-10-26T17:55Z
1484,2013,7d58f870e8edc6597485dd1b80ea9fb78580190c,The uploadFile function in upload/index.php in CosCMS before 1.822 allows remote administrators to execute arbitrary commands via shell metacharacters in the name of an uploaded file.,http://github.com/diversen/gallery/commit/7d58f870e8edc6597485dd1b80ea9fb78580190c,2014-05-23T14:55Z
1561,2013,a8775aacf9e5c81cf11bec34b7afa7f27ddfe277,"The Dragonfly gem 0.7 before 0.8.6 and 0.9.x before 0.9.13 for Ruby, when used with Ruby on Rails, allows remote attackers to execute arbitrary code via a crafted request.",http://github.com/markevans/dragonfly/commit/a8775aacf9e5c81cf11bec34b7afa7f27ddfe277,2014-06-09T19:55Z
1565,2013,6e601a53566d84e1ffd25e7b6fe0b6894ffd79c0,Array index error in the __sock_diag_rcv_msg function in net/core/sock_diag.c in the Linux kernel before 3.7.10 allows local users to gain privileges via a large family value in a Netlink message.,http://github.com/torvalds/linux/commit/6e601a53566d84e1ffd25e7b6fe0b6894ffd79c0,2013-02-28T19:55Z
1569,2013,5f00110f7273f9ff04ac69a5f85bb535a4fd0987,Use-after-free vulnerability in the shmem_remount_fs function in mm/shmem.c in the Linux kernel before 3.7.10 allows local users to gain privileges or cause a denial of service (system crash) by remounting a tmpfs filesystem without specifying a required mpol (aka mempolicy) mount option.,http://github.com/torvalds/linux/commit/5f00110f7273f9ff04ac69a5f85bb535a4fd0987,2013-02-28T19:55Z
1572,2013,552965f33bf79d41ccbec3f1f26840c8bab54ad6,Cross-site scripting (XSS) vulnerability in views_view.php in Ganglia Web 3.5.7 allows remote attackers to inject arbitrary web script or HTML via the view_name parameter.,http://github.com/ganglia/ganglia-web/commit/552965f33bf79d41ccbec3f1f26840c8bab54ad6,2014-04-02T16:05Z
1573,2013,ce0030c00f95cf9110d9cdcd41e901e1fb814417,"The log_prefix function in kernel/printk.c in the Linux kernel 3.x before 3.4.33 does not properly remove a prefix string from a syslog header, which allows local users to cause a denial of service (buffer overflow and system crash) by leveraging /dev/kmsg write access and triggering a call_console_drivers function call.",http://github.com/torvalds/linux/commit/ce0030c00f95cf9110d9cdcd41e901e1fb814417,2013-02-28T19:55Z
1574,2013,0720a06a7518c9d0c0125bd5d1f3b6264c55c3dd,"Buffer overflow in the VFAT filesystem implementation in the Linux kernel before 3.3 allows local users to gain privileges or cause a denial of service (system crash) via a VFAT write operation on a filesystem with the utf8 mount option, which is not properly handled during UTF-8 to UTF-16 conversion.",http://github.com/torvalds/linux/commit/0720a06a7518c9d0c0125bd5d1f3b6264c55c3dd,2013-02-28T19:55Z
1575,2013,1ee0a224bc9aad1de496c795f96bc6ba2c394811,The chase_port function in drivers/usb/serial/io_ti.c in the Linux kernel before 3.7.4 allows local users to cause a denial of service (NULL pointer dereference and system crash) via an attempted /dev/ttyUSB read or write operation on a disconnected Edgeport USB serial converter.,http://github.com/torvalds/linux/commit/1ee0a224bc9aad1de496c795f96bc6ba2c394811,2013-02-28T19:55Z
1592,2013,0da9dfdd2cd9889201bc6f6f43580c99165cd087,Race condition in the install_user_keyrings function in security/keys/process_keys.c in the Linux kernel before 3.8.3 allows local users to cause a denial of service (NULL pointer dereference and system crash) via crafted keyctl system calls that trigger keyring operations in simultaneous threads.,http://github.com/torvalds/linux/commit/0da9dfdd2cd9889201bc6f6f43580c99165cd087,2013-03-22T11:59Z
1595,2013,c300aa64ddf57d9c5d9c898a64b36877345dd4a9,"The kvm_set_msr_common function in arch/x86/kvm/x86.c in the Linux kernel through 3.8.4 does not ensure a required time_page alignment during an MSR_KVM_SYSTEM_TIME operation, which allows guest OS users to cause a denial of service (buffer overflow and host OS memory corruption) or possibly have unspecified other impact via a crafted application.",http://github.com/torvalds/linux/commit/c300aa64ddf57d9c5d9c898a64b36877345dd4a9,2013-03-22T11:59Z
1596,2013,0b79459b482e85cb7426aa7da683a9f2c97aeae1,Use-after-free vulnerability in arch/x86/kvm/x86.c in the Linux kernel through 3.8.4 allows guest OS users to cause a denial of service (host OS memory corruption) or possibly have unspecified other impact via a crafted application that triggers use of a guest physical address (GPA) in (1) movable or (2) removable memory during an MSR_KVM_SYSTEM_TIME kvm_set_msr_common operation.,http://github.com/torvalds/linux/commit/0b79459b482e85cb7426aa7da683a9f2c97aeae1,2013-03-22T11:59Z
1597,2013,a2c118bfab8bc6b8bb213abfc35201e441693d55,"The ioapic_read_indirect function in virt/kvm/ioapic.c in the Linux kernel through 3.8.4 does not properly handle a certain combination of invalid IOAPIC_REG_SELECT and IOAPIC_REG_WINDOW operations, which allows guest OS users to obtain sensitive information from host OS memory or cause a denial of service (host OS OOPS) via a crafted application.",http://github.com/torvalds/linux/commit/a2c118bfab8bc6b8bb213abfc35201e441693d55,2013-03-22T11:59Z
1599,2013,e3da1212a1f84a898ee3601336d1dbbf118fb5f6,"The crack gem 0.3.1 and earlier for Ruby does not properly restrict casts of string values, which might allow remote attackers to conduct object-injection attacks and execute arbitrary code, or cause a denial of service (memory and CPU consumption) by leveraging Action Pack support for (1) YAML type conversion or (2) Symbol type conversion, a similar vulnerability to CVE-2013-0156.",http://github.com/jnunemaker/crack/commit/e3da1212a1f84a898ee3601336d1dbbf118fb5f6,2013-04-09T20:55Z
1600,2013,53a812426dd32108d6cba4272b493aa03bc8c031,"The httparty gem 0.9.0 and earlier for Ruby does not properly restrict casts of string values, which might allow remote attackers to conduct object-injection attacks and execute arbitrary code, or cause a denial of service (memory and CPU consumption) by leveraging Action Pack support for YAML type conversion, a similar vulnerability to CVE-2013-0156.",http://github.com/jnunemaker/httparty/commit/53a812426dd32108d6cba4272b493aa03bc8c031,2013-04-09T20:55Z
1607,2013,a0e02933f5f7ce5f364fbad36a005f0a349f0696,"Cross-site scripting (XSS) vulnerability in ZeroClipboard.swf and ZeroClipboard10.swf in ZeroClipboard before 1.0.8, as used in em-shorty, RepRapCalculator, Fulcrum, Django, aCMS, and other products, allows remote attackers to inject arbitrary web script or HTML via the id parameter.  NOTE: this is might be the same vulnerability as CVE-2013-1463. If so, it is likely that CVE-2013-1463 will be REJECTed.",http://github.com/jonrohan/ZeroClipboard/commit/a0e02933f5f7ce5f364fbad36a005f0a349f0696,2013-04-02T03:23Z
1609,2013,a3693cef06049563f5b4e4824f4d3211288508ed,The ruby-openid gem before 2.2.2 for Ruby allows remote OpenID providers to cause a denial of service (CPU consumption) via (1) a large XRDS document or (2) an XML Entity Expansion (XEE) attack.,http://github.com/openid/ruby-openid/commit/a3693cef06049563f5b4e4824f4d3211288508ed,2013-12-12T18:55Z
