cveid,year,hash,desc,link,publishedDate
173,2005,4dca546d04321a610c1835010b5dad85163b65e1,rdesktop versions up to and including v1.8.3 contain an Out-Of-Bounds Read in function rdpdr_process() that results in an information leak.,http://github.com/rdesktop/rdesktop/commit/4dca546d04321a610c1835010b5dad85163b65e1,2019-02-05T20:29Z

174,2005,4dca546d04321a610c1835010b5dad85163b65e1,rdesktop versions up to and including v1.8.3 contain an Out-Of-Bounds Read in function cssp_read_tsrequest() that results in a Denial of Service (segfault).,http://github.com/rdesktop/rdesktop/commit/4dca546d04321a610c1835010b5dad85163b65e1,2019-02-05T20:29Z

175,2005,4dca546d04321a610c1835010b5dad85163b65e1,rdesktop versions up to and including v1.8.3 contain a Heap-Based Buffer Overflow in function cssp_read_tsrequest() that results in a memory corruption and probably even a remote code execution.,http://github.com/rdesktop/rdesktop/commit/4dca546d04321a610c1835010b5dad85163b65e1,2019-02-05T20:29Z

176,2005,4dca546d04321a610c1835010b5dad85163b65e1,rdesktop versions up to and including v1.8.3 contain an Integer Overflow that leads to an Out-Of-Bounds Write in function process_bitmap_updates() and results in a memory corruption and possibly even a remote code execution.,http://github.com/rdesktop/rdesktop/commit/4dca546d04321a610c1835010b5dad85163b65e1,2019-02-05T20:29Z

177,2005,4dca546d04321a610c1835010b5dad85163b65e1,rdesktop versions up to and including v1.8.3 contain an Integer Overflow that leads to a Heap-Based Buffer Overflow in function process_bitmap_updates() and results in a memory corruption and probably even a remote code execution.,http://github.com/rdesktop/rdesktop/commit/4dca546d04321a610c1835010b5dad85163b65e1,2019-02-05T20:29Z

178,2005,4dca546d04321a610c1835010b5dad85163b65e1,rdesktop versions up to and including v1.8.3 contain an Out-Of-Bounds Read in function process_bitmap_updates() that results in a Denial of Service (segfault).,http://github.com/rdesktop/rdesktop/commit/4dca546d04321a610c1835010b5dad85163b65e1,2019-02-05T20:29Z

179,2005,4dca546d04321a610c1835010b5dad85163b65e1,rdesktop versions up to and including v1.8.3 contain a Heap-Based Buffer Overflow in function process_plane() that results in a memory corruption and probably even a remote code execution.,http://github.com/rdesktop/rdesktop/commit/4dca546d04321a610c1835010b5dad85163b65e1,2019-02-05T20:29Z

180,2005,4dca546d04321a610c1835010b5dad85163b65e1,rdesktop versions up to and including v1.8.3 contain an Out-Of-Bounds Read in function rdpsnd_process_ping() that results in an information leak.,http://github.com/rdesktop/rdesktop/commit/4dca546d04321a610c1835010b5dad85163b65e1,2019-02-05T20:29Z

181,2005,4dca546d04321a610c1835010b5dad85163b65e1,rdesktop versions up to and including v1.8.3 contain an Out-Of-Bounds Read in function process_secondary_order() that results in a Denial of Service (segfault).,http://github.com/rdesktop/rdesktop/commit/4dca546d04321a610c1835010b5dad85163b65e1,2019-02-05T20:29Z

182,2005,4dca546d04321a610c1835010b5dad85163b65e1,rdesktop versions up to and including v1.8.3 contain a Heap-Based Buffer Overflow in function ui_clip_handle_data() that results in a memory corruption and probably even a remote code execution.,http://github.com/rdesktop/rdesktop/commit/4dca546d04321a610c1835010b5dad85163b65e1,2019-02-05T20:29Z

281,2005,4e334d9cf2a1daff685893e35e72398437df3dcb,"** DISPUTED ** In Supervisor through 4.0.2, an unauthenticated user can read log files or restart a service. Note: The maintainer responded that the affected component, inet_http_server, is not enabled by default but if the user enables it and does not set a password, Supervisor logs a warning message. The maintainer indicated the ability to run an open server will not be removed but an additional warning was added to the documentation.",http://github.com/Supervisor/supervisor/commit/4e334d9cf2a1daff685893e35e72398437df3dcb,2019-09-10T17:15Z

426,2005,00bc43b1672e662e5e3b8cecd79e67fc968fa246,"Pallets Werkzeug before 0.15.3, when used with Docker, has insufficient debugger PIN randomness because Docker containers share the same machine id.",http://github.com/pallets/werkzeug/commit/00bc43b1672e662e5e3b8cecd79e67fc968fa246,2019-08-09T15:15Z

441,2005,942c3e0aee748ea6fe97cb2c1aa5893225316174,"An issue was discovered in Freeware Advanced Audio Decoder 2 (FAAD2) 2.8.8. The faad_resetbits function in libfaad/bits.c is affected by a buffer overflow vulnerability. The number of bits to be read is determined by ld->buffer_size - words*4, cast to uint32. If ld->buffer_size - words*4 is negative, a buffer overflow is later performed via getdword_n(&ld->start[words], ld->bytes_left).",http://github.com/knik0/faad2/commit/942c3e0aee748ea6fe97cb2c1aa5893225316174,2019-08-21T07:15Z

471,2005,626f751752875a0ddd74b9e217b6f4828713573c,FontForge 20190813 through 20190820 has a buffer overflow in PrefsUI_LoadPrefs in prefs.c.,http://github.com/fontforge/fontforge/commit/626f751752875a0ddd74b9e217b6f4828713573c,2019-08-29T13:15Z

477,2005,c20b758c332d9a13afbbb276d30db1d183a85d43,"In libexpat before 2.2.8, crafted XML input could fool the parser into changing from DTD parsing to document parsing too early; a consecutive call to XML_GetCurrentLineNumber (or XML_GetCurrentColumnNumber) then resulted in a heap-based buffer over-read.",http://github.com/libexpat/libexpat/commit/c20b758c332d9a13afbbb276d30db1d183a85d43,2019-09-04T06:15Z

478,2005,01ca667133d019edc9f0a1f70a272447c84ec41f,An issue was discovered in the Linux kernel before 5.0.11. fm10k_init_module in drivers/net/ethernet/intel/fm10k/fm10k_main.c has a NULL pointer dereference because there is no -ENOMEM upon an alloc_workqueue failure.,http://github.com/torvalds/linux/commit/01ca667133d019edc9f0a1f70a272447c84ec41f,2019-09-04T19:15Z

480,2005,412a6142c27a5973c61ba540e33cdc22d5608e68,OpenSC before 0.20.0-rc1 has an out-of-bounds access of an ASN.1 Bitstring in decode_bit_string in libopensc/asn1.c.,http://github.com/OpenSC/OpenSC/commit/412a6142c27a5973c61ba540e33cdc22d5608e68,2019-09-05T17:15Z

481,2005,a3fc7693f3a035a8a7921cffb98432944bb42740,OpenSC before 0.20.0-rc1 has an out-of-bounds access of an ASN.1 Octet string in asn1_decode_entry in libopensc/asn1.c.,http://github.com/OpenSC/OpenSC/commit/a3fc7693f3a035a8a7921cffb98432944bb42740,2019-09-05T17:15Z

483,2005,8cb65d1381b027f0b09ee36bfed7f35bb4dec9a9,"An issue was discovered in Python through 2.7.16, 3.x through 3.5.7, 3.6.x through 3.6.9, and 3.7.x through 3.7.4. The email module wrongly parses email addresses that contain multiple @ characters. An application that uses the email module and implements some kind of checks on the From/To headers of a message could be tricked into accepting an email address that should be denied. An attack may be the same as in CVE-2019-11340; however, this CVE applies to Python more generally.",http://github.com/python/cpython/commit/8cb65d1381b027f0b09ee36bfed7f35bb4dec9a9,2019-09-06T18:15Z

485,2005,d150b60e1e14c261b113f55681419ad1dfa8a76c,"An issue was discovered in the pam_p11 component 0.2.0 and 0.3.0 for OpenSC. If a smart card creates a signature with a length longer than 256 bytes, this triggers a buffer overflow. This may be the case for RSA keys with 4096 bits depending on the signature scheme.",http://github.com/OpenSC/pam_p11/commit/d150b60e1e14c261b113f55681419ad1dfa8a76c,2019-09-06T18:15Z

497,2005,7e063aed70f947a92bb43a4471e0c4e650fe8f7f,Liferay Portal through 7.2.0 GA1 allows XSS via a journal article title to journal_article/page.jsp in journal/journal-taglib.,http://github.com/liferay/liferay-portal/commit/7e063aed70f947a92bb43a4471e0c4e650fe8f7f,2019-09-09T21:15Z

500,2005,9827d5a0298ee766f6041db9c0080166ff6cdce8,Onigmo through 6.2.0 has a NULL pointer dereference in onig_error_code_to_str because of fetch_token in regparse.c.,http://github.com/k-takata/Onigmo/commit/9827d5a0298ee766f6041db9c0080166ff6cdce8,2019-09-09T17:15Z

502,2005,4097828d7cc87589864fecf452f2cd46c5f37180,Oniguruma before 6.9.3 allows Stack Exhaustion in regcomp.c because of recursion in regparse.c.,http://github.com/kkos/oniguruma/commit/4097828d7cc87589864fecf452f2cd46c5f37180,2019-09-09T17:15Z

509,2005,32d6a5224327b246ee3a2a08500544e4f80f9a9a,"LimeSurvey before v3.17.14 allows stored XSS for escalating privileges from a low-privileged account to, for example, SuperAdmin. The attack uses a survey group in which the title contains JavaScript that is mishandled upon group deletion.",http://github.com/LimeSurvey/LimeSurvey/commit/32d6a5224327b246ee3a2a08500544e4f80f9a9a,2019-09-09T19:15Z

510,2005,f1c1ad2d24eb262363511fcca2e96ce737064006,"LimeSurvey before v3.17.14 allows reflected XSS for escalating privileges from a low-privileged account to, for example, SuperAdmin. This occurs in application/core/Survey_Common_Action.php,",http://github.com/LimeSurvey/LimeSurvey/commit/f1c1ad2d24eb262363511fcca2e96ce737064006,2019-09-09T19:15Z

511,2005,5870fd1037058bc4e43cccf893b576c72293371e,An XML injection vulnerability was found in Limesurvey before 3.17.14 that allows remote attackers to import specially crafted XML files and execute code or compromise data integrity.,http://github.com/LimeSurvey/LimeSurvey/commit/5870fd1037058bc4e43cccf893b576c72293371e#diff-d539f3f8185667ee48db78e1bf65a3b4R40,2019-09-09T21:15Z

512,2005,5870fd1037058bc4e43cccf893b576c72293371e,A clickjacking vulnerability was found in Limesurvey before 3.17.14.,http://github.com/LimeSurvey/LimeSurvey/commit/5870fd1037058bc4e43cccf893b576c72293371e#diff-d539f3f8185667ee48db78e1bf65a3b4R41,2019-09-09T21:15Z

513,2005,5870fd1037058bc4e43cccf893b576c72293371e,A path disclosure vulnerability was found in Limesurvey before 3.17.14 that allows a remote attacker to discover the path to the application in the filesystem.,http://github.com/LimeSurvey/LimeSurvey/commit/5870fd1037058bc4e43cccf893b576c72293371e#diff-d539f3f8185667ee48db78e1bf65a3b4R43,2019-09-09T21:15Z

514,2005,5870fd1037058bc4e43cccf893b576c72293371e,"In Limesurvey before 3.17.14, the entire database is exposed through browser caching.",http://github.com/LimeSurvey/LimeSurvey/commit/5870fd1037058bc4e43cccf893b576c72293371e#diff-d539f3f8185667ee48db78e1bf65a3b4R53,2019-09-09T21:15Z

515,2005,5870fd1037058bc4e43cccf893b576c72293371e,A stored cross-site scripting (XSS) vulnerability was found in Limesurvey before 3.17.14 that allows authenticated users with correct permissions to inject arbitrary web script or HTML via titles of admin box buttons on the home page.,http://github.com/LimeSurvey/LimeSurvey/commit/5870fd1037058bc4e43cccf893b576c72293371e#diff-d539f3f8185667ee48db78e1bf65a3b4R39,2019-09-09T21:15Z

516,2005,5870fd1037058bc4e43cccf893b576c72293371e,Limesurvey before 3.17.14 does not enforce SSL/TLS usage in the default configuration.,http://github.com/LimeSurvey/LimeSurvey/commit/5870fd1037058bc4e43cccf893b576c72293371e#diff-d539f3f8185667ee48db78e1bf65a3b4R42,2019-09-09T21:15Z

517,2005,5870fd1037058bc4e43cccf893b576c72293371e,Limesurvey before 3.17.14 allows remote attackers to bruteforce the login form and enumerate usernames when the LDAP authentication method is used.,http://github.com/LimeSurvey/LimeSurvey/commit/5870fd1037058bc4e43cccf893b576c72293371e#diff-d539f3f8185667ee48db78e1bf65a3b4R44,2019-09-09T21:15Z

518,2005,5870fd1037058bc4e43cccf893b576c72293371e,"In Limesurvey before 3.17.14, admin users can mark other users' notifications as read.",http://github.com/LimeSurvey/LimeSurvey/commit/5870fd1037058bc4e43cccf893b576c72293371e#diff-d539f3f8185667ee48db78e1bf65a3b4R52,2019-09-09T21:15Z

519,2005,5870fd1037058bc4e43cccf893b576c72293371e,A reflected cross-site scripting (XSS) vulnerability was found in Limesurvey before 3.17.14 that allows remote attackers to inject arbitrary web script or HTML via extensions of uploaded files.,http://github.com/LimeSurvey/LimeSurvey/commit/5870fd1037058bc4e43cccf893b576c72293371e#diff-d539f3f8185667ee48db78e1bf65a3b4R57,2019-09-09T21:15Z

520,2005,5870fd1037058bc4e43cccf893b576c72293371e,"In Limesurvey before 3.17.14, admin users can run an integrity check without proper permissions.",http://github.com/LimeSurvey/LimeSurvey/commit/5870fd1037058bc4e43cccf893b576c72293371e#diff-d539f3f8185667ee48db78e1bf65a3b4R50,2019-09-09T21:15Z

521,2005,5870fd1037058bc4e43cccf893b576c72293371e,A CSV injection vulnerability was found in Limesurvey before 3.17.14 that allows survey participants to inject commands via their survey responses that will be included in the export CSV file.,http://github.com/LimeSurvey/LimeSurvey/commit/5870fd1037058bc4e43cccf893b576c72293371e#diff-d539f3f8185667ee48db78e1bf65a3b4R46,2019-09-09T21:15Z

522,2005,5870fd1037058bc4e43cccf893b576c72293371e,"In Limesurvey before 3.17.14, admin users can view, update, or delete reserved menu entries without proper permissions.",http://github.com/LimeSurvey/LimeSurvey/commit/5870fd1037058bc4e43cccf893b576c72293371e#diff-d539f3f8185667ee48db78e1bf65a3b4R51,2019-09-09T21:15Z

523,2005,5870fd1037058bc4e43cccf893b576c72293371e,"In Limesurvey before 3.17.14, admin users can access the plugin manager without proper permissions.",http://github.com/LimeSurvey/LimeSurvey/commit/5870fd1037058bc4e43cccf893b576c72293371e#diff-d539f3f8185667ee48db78e1bf65a3b4R49,2019-09-09T21:15Z

524,2005,5870fd1037058bc4e43cccf893b576c72293371e,"Limesurvey before 3.17.14 uses an anti-CSRF cookie without the HttpOnly flag, which allows attackers to access a cookie value via a client-side script.",http://github.com/LimeSurvey/LimeSurvey/commit/5870fd1037058bc4e43cccf893b576c72293371e#diff-d539f3f8185667ee48db78e1bf65a3b4R48,2019-09-09T21:15Z

530,2005,75acd63c46506ad404764c3a3de7d4ca11d0560f,"MISP before 2.4.115 allows privilege escalation in certain situations. After updating to 2.4.115, escalation attempts are blocked by the __checkLoggedActions function with a ""This could be an indication of an attempted privilege escalation on older vulnerable versions of MISP (<2.4.115)"" message.",http://github.com/MISP/MISP/commit/75acd63c46506ad404764c3a3de7d4ca11d0560f,2019-09-10T14:15Z

531,2005,7efb0221989f17fdf7f8486730898ed947a1e19e,"Libra Core before 2019-09-03 has an erroneous regular expression for inline comments, which makes it easier for attackers to interfere with code auditing by using a nonstandard line-break character for a comment. For example, a Move module author can enter the // sequence (which introduces a single-line comment), followed by very brief comment text, the \r character, and code that has security-critical functionality. In many popular environments, this code is displayed on a separate line, and thus a reader may infer that the code is executed. However, the code is NOT executed, because language/compiler/ir_to_bytecode/src/parser.rs allows the comment to continue after the \r character.",http://github.com/libra/libra/commit/7efb0221989f17fdf7f8486730898ed947a1e19e,2019-09-11T04:15Z

532,2005,5797f013b3be450c146a4141514bda525f2f1b51,The Markdown parser in Zulip server before 2.0.5 used a regular expression vulnerable to exponential backtracking. A user who is logged into the server could send a crafted message causing the server to spend an effectively arbitrary amount of CPU time and stall the processing of future messages.,http://github.com/zulip/zulip/commit/5797f013b3be450c146a4141514bda525f2f1b51,2019-09-18T12:15Z

533,2005,1195841dfb9aa26b3b0dabc6f05d72e4af25be3e,"Zulip server before 2.0.5 incompletely validated the MIME types of uploaded files. A user who is logged into the server could upload files of certain types to mount a stored cross-site scripting attack on other logged-in users. On a Zulip server using the default local uploads backend, the attack is only effective against browsers lacking support for Content-Security-Policy such as Internet Explorer 11. On a Zulip server using the S3 uploads backend, the attack is confined to the origin of the configured S3 uploads hostname and cannot reach the Zulip server itself.",http://github.com/zulip/zulip/commit/1195841dfb9aa26b3b0dabc6f05d72e4af25be3e,2019-09-18T12:15Z

537,2005,c86ee39ff4c1a79b93c967eb88522f5c09614a28,"In WordPress before 5.2.3, validation and sanitization of a URL in wp_validate_redirect in wp-includes/pluggable.php could lead to an open redirect.",http://github.com/WordPress/WordPress/commit/c86ee39ff4c1a79b93c967eb88522f5c09614a28,2019-09-11T14:15Z

539,2005,30ac67579559fe42251b5a9f887211bf61a8ed68,WordPress before 5.2.3 has an issue with URL sanitization in wp_kses_bad_protocol_once in wp-includes/kses.php that can lead to cross-site scripting (XSS) attacks.,http://github.com/WordPress/WordPress/commit/30ac67579559fe42251b5a9f887211bf61a8ed68,2019-09-11T14:15Z

552,2005,e84f2c49567e86d2a261ea264d65c4adc549c930,Dino before 2019-09-10 does not properly check the source of a carbons message in module/xep/0280_message_carbons.vala.,http://github.com/dino/dino/commit/e84f2c49567e86d2a261ea264d65c4adc549c930,2019-09-11T19:15Z

553,2005,dd33f5f949248d87d34f399e8846d5ee5b8823d9,Dino before 2019-09-10 does not check roster push authorization in module/roster/module.vala.,http://github.com/dino/dino/commit/dd33f5f949248d87d34f399e8846d5ee5b8823d9,2019-09-11T19:15Z

554,2005,307f16cc86dd2b95aa02ab8a85110e4a2d5e7363,Dino before 2019-09-10 does not properly check the source of an MAM message in module/xep/0313_message_archive_management.vala.,http://github.com/dino/dino/commit/307f16cc86dd2b95aa02ab8a85110e4a2d5e7363,2019-09-11T19:15Z

