cveid,year,hash,desc,link,publishedDate
847,2017,8a38a4fc24c6591e6c8f43d1fadab6efeb4d6251,RubyGems version 2.6.12 and earlier is vulnerable to maliciously crafted gem specifications to cause a denial of service attack against RubyGems clients who have issued a `query` command.,http://github.com/rubygems/rubygems/commit/8a38a4fc24c6591e6c8f43d1fadab6efeb4d6251,2017-08-31T20:29Z
848,2017,ad5c0a53a86ca5b218c7976765c0365b91d22cb2,"RubyGems version 2.6.12 and earlier fails to validate specification names, allowing a maliciously crafted gem to potentially overwrite any file on the filesystem.",http://github.com/rubygems/rubygems/commit/ad5c0a53a86ca5b218c7976765c0365b91d22cb2,2017-08-31T20:29Z
849,2017,8d91516fb7037ecfb27622f605dc40245e0f8d32,RubyGems version 2.6.12 and earlier is vulnerable to a DNS hijacking vulnerability that allows a MITM attacker to force the RubyGems client to download and install gems from a server that the attacker controls.,http://github.com/rubygems/rubygems/commit/8d91516fb7037ecfb27622f605dc40245e0f8d32,2017-08-31T20:29Z
850,2017,510b1638ac9bba3ceb7a5d73135dafff9e5bab49,RubyGems versions between 2.0.0 and 2.6.13 are vulnerable to a possible remote code execution vulnerability. YAML deserialization of gem specifications can bypass class white lists. Specially crafted serialized objects can possibly be used to escalate to remote code execution.,http://github.com/rubygems/rubygems/commit/510b1638ac9bba3ceb7a5d73135dafff9e5bab49,2017-10-11T18:29Z
851,2017,58a0d7fe31de339c0117160567a5b33ad82b46af,"The private_address_check ruby gem before 0.4.0 is vulnerable to a bypass due to use of Ruby's Resolv.getaddresses method, which is OS-dependent and should not be relied upon for security measures, such as when used to blacklist private network addresses to prevent server-side request forgery.",http://github.com/jtdowney/private_address_check/commit/58a0d7fe31de339c0117160567a5b33ad82b46af,2017-11-13T17:29Z
852,2017,1bb0284d6e668b8b3d31167790ed6db1f6ccc4be,"The Recurly Client Ruby Library before 2.0.13, 2.1.11, 2.2.5, 2.3.10, 2.4.11, 2.5.4, 2.6.3, 2.7.8, 2.8.2, 2.9.2, 2.10.4, 2.11.3 is vulnerable to a Server-Side Request Forgery vulnerability in the ""Resource#find"" method that could result in compromise of API keys or other critical resources.",http://github.com/recurly/recurly-client-ruby/commit/1bb0284d6e668b8b3d31167790ed6db1f6ccc4be,2017-11-13T17:29Z
853,2017,049c74699ce93cf126feff06d632ea63fba36742,"The Recurly Client Python Library before 2.0.5, 2.1.16, 2.2.22, 2.3.1, 2.4.5, 2.5.1, 2.6.2 is vulnerable to a Server-Side Request Forgery vulnerability in the ""Resource.get"" method that could result in compromise of API keys or other critical resources.",http://github.com/recurly/recurly-client-python/commit/049c74699ce93cf126feff06d632ea63fba36742,2017-11-13T17:29Z
854,2017,9eef460c0084afd5c24d66220c8b7a381cf9a1f1,"The Recurly Client .NET Library before 1.0.1, 1.1.10, 1.2.8, 1.3.2, 1.4.14, 1.5.3, 1.6.2, 1.7.1, 1.8.1 is vulnerable to a Server-Side Request Forgery vulnerability due to incorrect use of ""Uri.EscapeUriString"" that could result in compromise of API keys or other critical resources.",http://github.com/recurly/recurly-client-net/commit/9eef460c0084afd5c24d66220c8b7a381cf9a1f1,2017-11-13T17:29Z
857,2017,960d736e55cbb9386a68e4ee45f80581fd2a4e32,"In Zulip Server before 1.7.1, on a server with multiple realms, a vulnerability in the invitation system lets an authorized user of one realm on the server create a user account on any other realm.",http://github.com/zulip/zulip/commit/960d736e55cbb9386a68e4ee45f80581fd2a4e32,2017-11-27T16:29Z
876,2017,d3953db85fee77bb5e6383747692c507ef8b94c3,DNN (aka DotNetNuke) before 9.2.0 suffers from a Server-Side Request Forgery (SSRF) vulnerability in the DnnImageHandler class. Attackers may be able to access information about internal network resources.,http://github.com/dnnsoftware/Dnn.Platform/commit/d3953db85fee77bb5e6383747692c507ef8b94c3,2018-07-03T21:29Z
894,2017,79bb2de7f57d163d256b6bdb127dc09cfdb6235a,"Chyrp Lite version 2016.04 is vulnerable to a CSRF in the user settings function allowing attackers to hijack the authentication of logged in users to modify account information, including their password.",http://github.com/xenocrat/chyrp-lite/commit/79bb2de7f57d163d256b6bdb127dc09cfdb6235a,2017-07-17T13:18Z
951,2017,b2db1e24d0e52b961b5c3b3329b6ee717cac53a2,Multiple Cross-site scripting (XSS) vulnerabilities in rpc.php in OpenMediaVault release 2.1 in Access Rights Management(Users) functionality allows attackers to inject arbitrary web scripts and execute malicious scripts within an authenticated client's browser.,http://github.com/openmediavault/openmediavault/commit/b2db1e24d0e52b961b5c3b3329b6ee717cac53a2,2017-07-17T13:18Z
969,2017,717df38fd8509bf883b70d680c9b1b3cf36732ee,"backend/comics/comics-document.c (aka the comic book backend) in GNOME Evince before 3.24.1 allows remote attackers to execute arbitrary commands via a .cbt file that is a TAR archive containing a filename beginning with a ""--"" command-line option substring, as demonstrated by a --checkpoint-action=exec=bash at the beginning of the filename.",http://github.com/GNOME/evince/commit/717df38fd8509bf883b70d680c9b1b3cf36732ee,2017-09-05T06:29Z
1074,2017,49264e0037e313a0a3e033450b5c184112516d8f,nodejs ejs version older than 2.5.5 is vulnerable to a Cross-site-scripting in the ejs.renderFile() resulting in code injection,http://github.com/mde/ejs/commit/49264e0037e313a0a3e033450b5c184112516d8f,2017-11-17T03:29Z
1075,2017,49264e0037e313a0a3e033450b5c184112516d8f,nodejs ejs version older than 2.5.5 is vulnerable to a denial-of-service due to weak input validation in the ejs.renderFile(),http://github.com/mde/ejs/commit/49264e0037e313a0a3e033450b5c184112516d8f,2017-11-17T03:29Z
1084,2017,61bd03e600d2abf309173e9186f4d465bb1b7157,tcmu-runner daemon version 0.9.0 to 1.2.0 is vulnerable to invalid memory references in the handler_glfs.so handler resulting in denial of service,http://github.com/open-iscsi/tcmu-runner/commit/61bd03e600d2abf309173e9186f4d465bb1b7157,2017-11-17T02:29Z
1090,2017,88ccff152604e0f1012653a596d802ff7ede3145,ROOT version 6.9.03 and below is vulnerable to an authenticated shell metacharacter injection in the rootd daemon resulting in remote code execution,http://github.com/root-project/root/commit/88ccff152604e0f1012653a596d802ff7ede3145#diff-6cd6f6c31bac70116b7ca7abdc8e517e,2017-11-17T15:29Z
1098,2017,280a61b300a1614f6037efc0902ff7ecf17146e9,"Lynx before 2.8.9dev.16 is vulnerable to a use after free in the HTML parser resulting in memory disclosure, because HTML_put_string() can append a chunk onto itself.",http://github.com/ThomasDickey/lynx-snapshots/commit/280a61b300a1614f6037efc0902ff7ecf17146e9,2017-11-17T15:29Z
1100,2017,0da620016aec17ac2d2f3a22c55ab8c2b55e691e,"WBCE v1.1.11 is vulnerable to reflected XSS via the ""begriff"" POST parameter in /admin/admintools/tool.php?tool=user_search",http://github.com/WBCE/WBCE_CMS/commit/0da620016aec17ac2d2f3a22c55ab8c2b55e691e#diff-7b380285e285160d0070863099baabe0,2017-11-17T01:29Z
1101,2017,160621785ee812d6d90e20878bd6175e42c13c94,GitPHP by xiphux is vulnerable to OS Command Injections,http://github.com/Enalean/gitphp/commit/160621785ee812d6d90e20878bd6175e42c13c94,2017-11-27T14:29Z
1102,2017,befa2e627a5a33a38c92db3e57c07d8246a24acf,ROOT xrootd version 4.6.0 and below is vulnerable to an unauthenticated shell command injection resulting in remote code execution,http://github.com/xrootd/xrootd/commit/befa2e627a5a33a38c92db3e57c07d8246a24acf,2017-11-17T20:29Z
1135,2017,e0c1398d54a9661c8c70267c3a925ba6b192142e,Redis-store <=v1.3.0 allows unsafe objects to be loaded from redis,http://github.com/redis-store/redis-store/commit/e0c1398d54a9661c8c70267c3a925ba6b192142e,2017-11-17T04:29Z
1136,2017,35c94dc6acc418f1ad7f6241a6680e5327495793,An issue in file() was introduced in commit 9611f31313a93aa036389c5f3b15eea53510d4d1 (Oct 2016) lets an attacker overwrite a fixed 20 bytes stack buffer with a specially crafted .notes section in an ELF binary. This was fixed in commit 35c94dc6acc418f1ad7f6241a6680e5327495793 (Aug 2017).,http://github.com/file/file/commit/35c94dc6acc418f1ad7f6241a6680e5327495793,2017-09-11T19:29Z
1136,2017,9611f31313a93aa036389c5f3b15eea53510d4d,An issue in file() was introduced in commit 9611f31313a93aa036389c5f3b15eea53510d4d1 (Oct 2016) lets an attacker overwrite a fixed 20 bytes stack buffer with a specially crafted .notes section in an ELF binary. This was fixed in commit 35c94dc6acc418f1ad7f6241a6680e5327495793 (Aug 2017).,http://github.com/file/file/commit/9611f31313a93aa036389c5f3b15eea53510d4d,2017-09-11T19:29Z
1138,2017,f2fcfcd670257236ebf2088bbdf26f6a8ef459fe,"The native Bluetooth stack in the Linux Kernel (BlueZ), starting at the Linux kernel version 2.6.32 and up to and including 4.13.1, are vulnerable to a stack overflow vulnerability in the processing of L2CAP configuration responses resulting in Remote code execution in kernel space.",http://github.com/torvalds/linux/commit/f2fcfcd670257236ebf2088bbdf26f6a8ef459fe,2017-09-12T17:29Z
1139,2017,36ae3c0a36b7456432fedce38ae2f7bd3e01a563,"The KVM subsystem in the Linux kernel through 4.13.3 allows guest OS users to cause a denial of service (assertion failure, and hypervisor hang or crash) via an out-of bounds guest_irq value, related to arch/x86/kvm/vmx.c and virt/kvm/eventfd.c.",http://github.com/torvalds/linux/commit/36ae3c0a36b7456432fedce38ae2f7bd3e01a563,2017-09-26T05:29Z
1139,2017,3a8b0677fc6180a467e26cc32ce6b0c09a32f9bb,"The KVM subsystem in the Linux kernel through 4.13.3 allows guest OS users to cause a denial of service (assertion failure, and hypervisor hang or crash) via an out-of bounds guest_irq value, related to arch/x86/kvm/vmx.c and virt/kvm/eventfd.c.",http://github.com/torvalds/linux/commit/3a8b0677fc6180a467e26cc32ce6b0c09a32f9bb,2017-09-26T05:29Z
1162,2017,65e061b76867a9ea7aeeb535341b790b90ae6c21,"Exim supports the use of multiple ""-p"" command line arguments which are malloc()'ed and never free()'ed, used in conjunction with other issues allows attackers to cause arbitrary code execution. This affects exim version 4.89 and earlier. Please note that at this time upstream has released a patch (commit 65e061b76867a9ea7aeeb535341b790b90ae6c21), but it is not known if a new point release is available that addresses this issue at this time.",http://github.com/Exim/exim/commit/65e061b76867a9ea7aeeb535341b790b90ae6c21,2017-06-19T16:29Z
1173,2017,ba3021b2c79b2fa9114f92790a99deb27a65b728,"sound/core/timer.c in the Linux kernel before 4.11.5 is vulnerable to a data race in the ALSA /dev/snd/timer driver resulting in local users being able to read information belonging to other users, i.e., uninitialized memory contents may be disclosed when a read and an ioctl happen at the same time.",http://github.com/torvalds/linux/commit/ba3021b2c79b2fa9114f92790a99deb27a65b728,2017-06-17T18:29Z
1173,2017,d11662f4f798b50d8c8743f433842c3e40fe3378,"sound/core/timer.c in the Linux kernel before 4.11.5 is vulnerable to a data race in the ALSA /dev/snd/timer driver resulting in local users being able to read information belonging to other users, i.e., uninitialized memory contents may be disclosed when a read and an ioctl happen at the same time.",http://github.com/torvalds/linux/commit/d11662f4f798b50d8c8743f433842c3e40fe3378,2017-06-17T18:29Z
1208,2017,b4e458612d4294e0cfe01dbf1c0b09a07a8133a4,ImpulseAdventure JPEGsnoop version 1.7.5 is vulnerable to a division by zero in the JFIF decode handling resulting denial of service.,http://github.com/ImpulseAdventure/JPEGsnoop/commit/b4e458612d4294e0cfe01dbf1c0b09a07a8133a4#diff-cf9182aecc9d630e8db2e0e35f1eec65,2018-01-25T16:29Z
1212,2017,814f31d8eceda8401eb812fc2e94ed143fdad0ab,The WildMidi_Open function in WildMIDI since commit d8a466829c67cacbb1700beded25c448d99514e5 allows remote attackers to cause a denial of service (heap-based buffer overflow and application crash) or possibly have unspecified other impact via a crafted file.,http://github.com/Mindwerks/wildmidi/commit/814f31d8eceda8401eb812fc2e94ed143fdad0ab,2018-01-02T18:29Z
1217,2017,0096a3ebc85f6aadbda2c4427cd092a538b161d2,b2evolution version 6.6.0 - 6.8.10 is vulnerable to input validation (backslash and single quote escape) in basic install functionality resulting in unauthenticated attacker gaining PHP code execution on the victim's setup.,http://github.com/b2evolution/b2evolution/commit/0096a3ebc85f6aadbda2c4427cd092a538b161d2,2018-01-02T20:29Z
1217,2017,b899d654d931f3bf3cfbbdd71e0d1a0f3a16d04c,b2evolution version 6.6.0 - 6.8.10 is vulnerable to input validation (backslash and single quote escape) in basic install functionality resulting in unauthenticated attacker gaining PHP code execution on the victim's setup.,http://github.com/b2evolution/b2evolution/commit/b899d654d931f3bf3cfbbdd71e0d1a0f3a16d04c,2018-01-02T20:29Z
1219,2017,9435af4ef8a90b5333da925a5ec860a43d18c031,"Cross-site scripting (XSS) vulnerability in the /html/portal/flash.jsp page in Liferay Portal CE 7.0 GA4 and older allows remote attackers to inject arbitrary web script or HTML via a javascript: URI in the ""movie"" parameter.",http://github.com/liferay/liferay-portal/commit/9435af4ef8a90b5333da925a5ec860a43d18c031,2018-01-02T23:29Z
1237,2017,9da5c237ba5e2311f01edc83389bc5aaf0a9885c,Eleix Openhacker version 0.1.47 is vulnerable to a XSS vulnerability in the bank transactions component resulting in arbitrary code execution in the browser.,http://github.com/Eleix/openhacker/commit/9da5c237ba5e2311f01edc83389bc5aaf0a9885c,2018-01-02T14:29Z
1238,2017,9da5c237ba5e2311f01edc83389bc5aaf0a9885c,Eleix Openhacker version 0.1.47 is vulnerable to an SQL injection in the account registration and login component resulting in information disclosure and remote code execution,http://github.com/Eleix/openhacker/commit/9da5c237ba5e2311f01edc83389bc5aaf0a9885c,2018-01-02T15:29Z
1251,2017,5ea8129f74c80cbf1f68b9083c745cc8a685485d,"Cross-site scripting (XSS) vulnerability in Help.aspx in mojoPortal version 2.5.0.0 allows remote attackers to inject arbitrary web script or HTML via the helpkey parameter. Exploitation requires authenticated reflected cross-site scripting for user accounts assigned either the ""Administrators"" or ""Content Administrators"" role.",http://github.com/i7MEDIA/mojoportal/commit/5ea8129f74c80cbf1f68b9083c745cc8a685485d,2018-01-02T18:29Z
1252,2017,6c0f101a62489b1c5927b4ed63b0e1d37db40282,Bro before Bro v2.5.2 is vulnerable to an out of bounds write in the ContentLine analyzer allowing remote attackers to cause a denial of service (crash) and possibly other exploitation.,http://github.com/bro/bro/commit/6c0f101a62489b1c5927b4ed63b0e1d37db40282,2018-01-02T18:29Z
1264,2017,adeb4abc6c998c19524e09fde20c02b4a26765a3,EmbedThis GoAhead Webserver versions 4.0.0 and earlier is vulnerable to an integer overflow in the HTTP listener resulting in denial of service.,http://github.com/embedthis/goahead/commit/adeb4abc6c998c19524e09fde20c02b4a26765a3,2018-01-03T20:29Z
1265,2017,5e6be61e42448f503e75e287dc332b1ecbf2a665,EmbedThis GoAhead Webserver version 4.0.0 is vulnerable to a NULL pointer dereference in the CGI handler resulting in memory corruption or denial of service.,http://github.com/embedthis/goahead/commit/5e6be61e42448f503e75e287dc332b1ecbf2a665#diff-7c9c60c790648b06210f57b9e2f53ca7,2018-01-03T20:29Z
1273,2017,d218b225,"pfSense versions 2.4.1 and lower are vulnerable to clickjacking attacks in the CSRF error page resulting in privileged execution of arbitrary code, because the error detection occurs before an X-Frame-Options header is set. This is fixed in 2.4.2-RELEASE. OPNsense, a 2015 fork of pfSense, was not vulnerable since version 16.1.16 released on June 06, 2016. The unprotected web form was removed from the code during an internal security audit under ""possibly insecure"" suspicions.",http://github.com/opnsense/core/commit/d218b225,2018-01-03T18:29Z
1273,2017,386d89b07,"pfSense versions 2.4.1 and lower are vulnerable to clickjacking attacks in the CSRF error page resulting in privileged execution of arbitrary code, because the error detection occurs before an X-Frame-Options header is set. This is fixed in 2.4.2-RELEASE. OPNsense, a 2015 fork of pfSense, was not vulnerable since version 16.1.16 released on June 06, 2016. The unprotected web form was removed from the code during an internal security audit under ""possibly insecure"" suspicions.",http://github.com/pfsense/pfsense/commit/386d89b07,2018-01-03T18:29Z
1281,2017,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,Plexus-utils before 3.0.16 is vulnerable to command injection because it does not correctly process the contents of double quoted strings.,http://github.com/codehaus-plexus/plexus-utils/commit/b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,2018-01-03T20:29Z
1285,2017,e8a65b0f81eb04903eedd29500d7e1bedf249eab,Shiba markdown live preview app version 1.1.0 is vulnerable to XSS which leads to code execution due to enabled node integration.,http://github.com/rhysd/Shiba/commit/e8a65b0f81eb04903eedd29500d7e1bedf249eab,2018-01-03T01:29Z
1286,2017,a2ed226637f8e66c9b089784b5e58eccf2e2fb30,Leanote-desktop version v2.5 is vulnerable to a XSS which leads to code execution due to enabled node integration,http://github.com/leanote/desktop-app/commit/a2ed226637f8e66c9b089784b5e58eccf2e2fb30,2018-01-03T01:29Z
1288,2017,7aeb624b44f86d335841242ff427433190e7168a,Uninitialized stack variable vulnerability in NameValueParserEndElt (upnpreplyparse.c) in miniupnpd < 2.0 allows an attacker to cause Denial of Service (Segmentation fault and Memory Corruption) or possibly have unspecified other impact,http://github.com/miniupnp/miniupnp/commit/7aeb624b44f86d335841242ff427433190e7168a,2018-01-03T14:29Z
1296,2017,06c0ab29c1e5059d9e0279c6b64d573d619e1651,"Awstats version 7.6 and earlier is vulnerable to a path traversal flaw in the handling of the ""config"" and ""migrate"" parameters resulting in unauthenticated remote code execution.",http://github.com/eldy/awstats/commit/06c0ab29c1e5059d9e0279c6b64d573d619e1651,2018-01-03T15:29Z
1296,2017,cf219843a74c951bf5986f3a7fffa3dcf99c3899,"Awstats version 7.6 and earlier is vulnerable to a path traversal flaw in the handling of the ""config"" and ""migrate"" parameters resulting in unauthenticated remote code execution.",http://github.com/eldy/awstats/commit/cf219843a74c951bf5986f3a7fffa3dcf99c3899,2018-01-03T15:29Z
1312,2017,e357195ce303017d517aff944644a7a1232926f7,"The register_routes function in wp-includes/rest-api/endpoints/class-wp-rest-posts-controller.php in the REST API in WordPress 4.7.x before 4.7.2 does not require an integer identifier, which allows remote attackers to modify arbitrary pages via a request for wp-json/wp/v2/posts followed by a numeric value and a non-numeric value, as demonstrated by the wp-json/wp/v2/posts/123?id=123helloworld URI.",http://github.com/WordPress/WordPress/commit/e357195ce303017d517aff944644a7a1232926f7,2017-04-03T01:59Z
1314,2017,8d2d48d81b3c233fb64eb2ec1d7a9e1cf6a55a90,math.js before 3.17.0 had an arbitrary code execution in the JavaScript engine. Creating a typed function with JavaScript code in the name could result arbitrary execution.,http://github.com/josdejong/mathjs/commit/8d2d48d81b3c233fb64eb2ec1d7a9e1cf6a55a90,2017-11-27T14:29Z
1315,2017,a60f3c8d9dd714244aed7a5569c3dccaa3a4e761,math.js before 3.17.0 had an issue where private properties such as a constructor could be replaced by using unicode characters when creating an object.,http://github.com/josdejong/mathjs/commit/a60f3c8d9dd714244aed7a5569c3dccaa3a4e761,2017-11-27T14:29Z
1316,2017,6478ef4f2c3f3c2d9f2c820e2db4b4ba3425e6fe,typed-function before 0.10.6 had an arbitrary code execution in the JavaScript engine. Creating a typed function with JavaScript code in the name could result arbitrary execution.,http://github.com/josdejong/typed-function/commit/6478ef4f2c3f3c2d9f2c820e2db4b4ba3425e6fe,2017-11-27T14:29Z
1360,2017,b27f38a67573f4c989710c9bfb726dd4c1eeb929,python-fedora 0.8.0 and lower is vulnerable to an open redirect resulting in loss of CSRF protection,http://github.com/fedora-infra/python-fedora/commit/b27f38a67573f4c989710c9bfb726dd4c1eeb929,2017-09-14T13:29Z
1360,2017,b27f38a67573f4c989710c9bfb726dd4c1eeb929,python-fedora 0.8.0 and lower is vulnerable to an open redirect resulting in loss of CSRF protection,http://github.com/fedora-infra/python-fedora/commit/b27f38a67573f4c989710c9bfb726dd4c1eeb929.patch,2017-09-14T13:29Z
1789,2017,1e38da300e1e395a15048b0af1e5305bd91402f6,Race condition in fs/timerfd.c in the Linux kernel before 4.10.15 allows local users to gain privileges or cause a denial of service (list corruption or use-after-free) via simultaneous file-descriptor operations that leverage improper might_cancel queueing.,http://github.com/torvalds/linux/commit/1e38da300e1e395a15048b0af1e5305bd91402f6,2017-08-19T18:29Z
1790,2017,b9dd46188edc2f0d1f37328637860bb65a771124,"The sanity_check_raw_super function in fs/f2fs/super.c in the Linux kernel before 4.11.1 does not validate the segment count, which allows local users to gain privileges via unspecified vectors.",http://github.com/torvalds/linux/commit/b9dd46188edc2f0d1f37328637860bb65a771124,2017-08-19T18:29Z
1791,2017,15d3042a937c13f5d9244241c7a9c8416ff6e82a,"The sanity_check_ckpt function in fs/f2fs/super.c in the Linux kernel before 4.12.4 does not validate the blkoff and segno arrays, which allows local users to gain privileges via unspecified vectors.",http://github.com/torvalds/linux/commit/15d3042a937c13f5d9244241c7a9c8416ff6e82a,2017-08-19T18:29Z
1798,2017,c0dc63a49d8605649f1d8e4a96c9b468b0bff660,Heap-based Buffer Overflow in the de_dotdot function in libhttpd.c in sthttpd before 2.27.1 allows remote attackers to cause a denial of service (daemon crash) or possibly have unspecified other impact via a crafted filename.,http://github.com/blueness/sthttpd/commit/c0dc63a49d8605649f1d8e4a96c9b468b0bff660,2017-06-29T08:29Z
1804,2017,03a8329b89c0d196ecdb54227a8113f24555ffc0,Cross-site request forgery (CSRF) vulnerability in Piwigo through 2.9.1 allows remote attackers to hijack the authentication of users for requests to delete permalinks via a crafted request.,http://github.com/Piwigo/Piwigo/commit/03a8329b89c0d196ecdb54227a8113f24555ffc0,2017-06-29T21:29Z
1806,2017,03a8329b89c0d196ecdb54227a8113f24555ffc0,Cross-site request forgery (CSRF) vulnerability in Piwigo through 2.9.1 allows remote attackers to hijack the authentication of users for requests to change a private album to public via a crafted request.,http://github.com/Piwigo/Piwigo/commit/03a8329b89c0d196ecdb54227a8113f24555ffc0,2017-06-29T21:29Z
1807,2017,03a8329b89c0d196ecdb54227a8113f24555ffc0,Cross-site request forgery (CSRF) vulnerability in Piwigo through 2.9.1 allows remote attackers to hijack the authentication of users for requests to unlock albums via a crafted request.,http://github.com/Piwigo/Piwigo/commit/03a8329b89c0d196ecdb54227a8113f24555ffc0,2017-06-29T21:29Z
1808,2017,3dd6812412289a199564e63fffd0a9754010b9e0,SQL injection vulnerability in the administrative backend in Piwigo through 2.9.1 allows remote users to execute arbitrary SQL commands via the cat_false or cat_true parameter in the comments or status page to cat_options.php.,http://github.com/Piwigo/Piwigo/commit/3dd6812412289a199564e63fffd0a9754010b9e0,2017-06-29T21:29Z
1908,2017,8416ae54ecefa670534f27a31db71d048b9c7f16,"JabberD 2.x (aka jabberd2) before 2.6.1 allows anyone to authenticate using SASL ANONYMOUS, even when the sasl.anonymous c2s.xml option is not enabled.",http://github.com/jabberd2/jabberd2/commit/8416ae54ecefa670534f27a31db71d048b9c7f16,2017-07-04T15:29Z
1910,2017,385aee965b4e4c36551c362a334378d2985b722a,Memory leak in the virtio_gpu_object_create function in drivers/gpu/drm/virtio/virtgpu_object.c in the Linux kernel through 4.11.8 allows attackers to cause a denial of service (memory consumption) by triggering object-initialization failures.,http://github.com/torvalds/linux/commit/385aee965b4e4c36551c362a334378d2985b722a,2017-07-04T20:29Z
2007,2017,403ba53b838f2d319a0c0505a045fe00239e9923,MQTT.js 2.x.x prior to 2.15.0 issue in handling PUBLISH tickets may lead to an attacker causing a denial-of-service condition.,http://github.com/mqttjs/MQTT.js/commit/403ba53b838f2d319a0c0505a045fe00239e9923,2017-12-28T02:29Z
